names,01 IT-ET Glut,02 NP-CT-L6b Glut,03 OB-CR Glut,04 DG-IMN Glut,05 OB-IMN GABA,06 CTX-CGE GABA,07 CTX-MGE GABA,08 CNU-MGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,16 HY MM Glut,17 MH-LH Glut,18 TH Glut,19 MB Glut,20 MB GABA,21 MB Dopa,22 MB-HB Sero,23 P Glut,24 MY Glut,25 Pineal Glut,26 P GABA,27 MY GABA,28 CB GABA,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
Kcnmb2,-2.6948452,-3.2819884,1.1176533,-2.1246507,-0.3644079,3.646605,4.5749044,1.7786593,-4.487996,-0.21447642,-0.066377714,1.7052488,-0.26430947,0.3249141,4.5620675,-3.6080284,0.92891973,0.9718433,1.4828241,2.5666099,-0.24090986,0.031445984,1.6356534,0.7944225,-3.8666391,1.104717,2.5487993,-3.6356103,-0.10379682,-4.4817696,-3.432039,-4.402988,-4.1027174,-3.8534088
Kctd12,-0.6123877,-1.5746106,-1.485921,1.5618249,-2.3861806,0.96899223,-0.15704347,0.62560713,0.53444,1.3976896,-0.09578184,-0.5234511,-0.20717946,-0.65149367,-0.810847,-3.9266791,-0.37647513,0.2592744,-0.020060547,-0.3225957,-1.2718428,-2.017482,-0.26244435,-0.30212435,1.8444126,0.029661557,-1.051401,-4.026706,-0.73590803,-1.1356498,-3.1426303,6.264677,1.2098243,6.1532393
Kctd8,-2.188326,-1.5263965,1.7206309,-4.5018682,-1.1562032,-1.9502069,2.0311122,1.6142733,1.3383323,-1.1676099,1.0237701,1.4814085,0.77871835,0.58885247,4.4050646,-0.5791255,4.2495008,-0.9516132,1.8015127,1.7970408,-0.3803184,2.8677578,1.5870172,1.7522568,-0.89831084,2.0566854,2.3035145,3.006472,4.167496,-2.813425,-1.040835,-4.7992697,-4.6434584,-4.453495
Kdr,-5.148177,-3.2763534,-4.7262006,-2.2910838,-5.32147,-5.4816966,-5.0498,-2.9903529,-4.1463985,-5.002213,-1.6551018,-5.4002695,-1.7602985,-2.4237676,0.23137051,-3.3398082,-6.0907807,-2.4098468,-2.8996751,-3.6740901,-4.7378063,-4.5994368,-2.845192,-4.7092667,-2.1028907,-4.321922,-3.179338,-5.319952,-5.189397,-3.246584,0.90990657,-1.5718756,6.6267858,-0.06080294
Lamp5,2.8466299,-0.09753243,-4.2591095,-1.8946446,-0.93845344,1.6104146,-1.1027201,-3.9990864,0.6041751,-1.0820184,-0.40987897,-2.4678833,-1.3119016,-2.5433743,-5.1417603,-7.3422937,-5.959352,-5.2337756,-2.4836612,-3.1338668,-3.4404233,-3.7087893,-0.45333508,-0.61807084,-3.227637,-0.8733092,1.9433761,-3.2965863,-5.8228097,-4.342774,-4.491834,-4.518906,-3.9237318,-3.2352066
Laptm5,-6.0328174,-6.2366652,-4.2163734,-5.058991,-5.3459134,-5.857245,-5.525722,-4.8433776,-5.3287272,-3.979702,-5.688836,-6.4395194,-5.4541955,-6.5257516,-26.195314,-7.219758,-7.4288826,-4.602827,-6.767497,-6.96241,-5.6475387,-3.6147625,-5.0325565,-6.505516,-4.892134,-6.5931573,-7.3884444,-8.05695,-6.1925406,-2.5169902,-3.5659592,-3.5939586,-1.4311317,12.189949
Ly6a,-6.138747,-6.0419083,-3.5250554,-5.3112803,-5.487829,-6.153877,-5.995212,-6.105843,-5.250543,-4.277535,-6.3579607,-6.532607,-6.476138,-6.978222,-25.597296,-7.392742,-6.976375,-6.298068,-5.9960356,-6.2356863,-5.19524,-3.613128,-4.972139,-5.7467437,-25.59741,-4.8454103,-6.7061214,-7.6857452,-4.899586,-2.3525763,-3.4597118,-3.1940284,9.993153,-1.0282634
Lypd6,-1.8478289,-2.169288,-4.34912,-3.3096616,-5.1345468,-2.5235574,3.2786872,2.6343358,-3.5690935,-1.8286328,0.06764335,0.5143429,-0.3692319,-0.62009966,-0.35716483,-5.3436,-3.2605684,0.29844227,0.34735242,1.5834613,-2.2341878,1.8353665,-0.50596905,-1.2347162,4.4560857,-0.82581896,-1.0679038,2.5868397,-4.4294124,1.5986031,0.7751851,-0.78905815,-2.2369056,-0.7964304
Lyz2,-4.770343,-5.3822627,-3.7002416,-5.0030074,-4.059453,-4.665883,-2.2778847,-4.317831,-4.7399397,-3.9263139,-4.020031,-3.762938,-4.3305974,-3.0722694,-23.744703,-4.8168955,-4.4571877,-4.625829,-4.137775,-4.5912676,-3.2966034,-3.5677907,-4.0338626,-4.309774,-23.744816,-4.045762,-3.3972998,-6.294897,-4.1542234,-1.9811145,-3.2392004,-3.9889684,-1.7755604,9.194775
Mapk4,1.3544798,-2.0884821,-0.36563686,-0.1093341,1.0886594,-1.2640219,-2.5914545,-1.4496351,0.86496806,-0.12632053,-0.44895732,-1.5913606,-0.38338098,-1.1989478,1.1190405,-0.8562357,0.24144058,-0.8387588,-1.3009516,-2.325539,-3.2320826,-0.32825238,-1.0252168,-0.55793834,-4.345761,-1.0840336,-1.382478,1.152766,-1.6761256,3.1267717,-3.359163,2.1572425,-3.450855,-4.3757234
Mdga1,0.45562872,0.11102737,0.9319777,0.7741758,0.14527349,-4.165396,-3.8041327,0.20090859,0.9273327,-0.12961014,-0.4794672,0.054150466,1.3511531,1.6130716,0.73773485,1.1342378,1.8517239,-2.070682,1.2064046,0.524865,-1.239065,-0.4283728,1.9291759,0.9417355,-1.0185072,0.28779984,-0.016306093,-3.1204777,0.9699852,-0.17059037,-2.0676296,-2.3963158,-2.3451347,-2.4499347
Mecom,-5.037387,-5.0233455,-3.6806176,-4.3954797,-4.478906,-4.7455397,-4.8943715,-4.780708,-4.964186,-3.6531007,-4.8906574,-4.5702796,-4.3112416,-4.5549326,-2.194059,-5.4780617,-5.3309402,-4.9545956,-4.1767316,0.30195296,-5.136028,-3.666062,-2.766922,0.149595,-4.5108967,-2.6393754,-0.6731327,-4.883944,-3.719212,-0.028774185,-3.190109,-25.803047,8.286278,-2.8996437
Meis2,-0.04907933,1.5923349,-3.0837564,-4.439435,4.9621925,-4.9422665,-5.1309357,-3.7257364,3.6566162,1.8379537,0.7387566,-0.7731845,0.33112094,-6.0678363,-4.367377,-7.21328,-7.7528033,-6.964345,0.35600087,-0.12208986,-6.3775077,-1.9213419,0.25607684,1.031273,-5.05319,-0.07012736,0.98090774,-3.8177066,-6.1846676,1.3238605,-1.3372188,-1.1670927,-4.0522,-3.6065454
Myl4,0.7627732,4.119204,-2.8394582,-2.3213215,-4.305356,-2.4826183,-2.1733682,-2.9192255,-4.122127,-2.994476,-2.5896738,-2.7028048,-2.4027338,-2.0702891,-2.5236936,-3.2300432,-3.1518083,-2.84238,-2.552968,-3.3822603,-2.3691726,-2.0317183,-2.5071921,-2.7075574,0.1678875,-3.0219896,-2.866423,-5.019135,-4.9381933,-2.441292,-3.2794557,-2.8823545,-1.0103658,-2.4439306
Myo16,0.7427744,-1.9437947,0.24295513,-3.7438526,3.6438863,0.3007354,1.2048242,0.54031885,0.79649025,0.3143333,0.57962966,0.3528719,0.109449625,-0.2647715,-2.5118444,-2.6514392,0.6604298,-2.0200043,0.40125868,0.36243343,-0.97804207,-0.7614976,0.22581331,-0.11599959,-4.7754908,0.47172016,-0.049126133,3.252173,-3.6430485,-1.5474303,-1.573909,-1.8432924,-4.894001,-4.514499
Ndst3,0.72067183,-0.026308201,0.86958015,-1.9370536,-2.1531787,-0.39339837,0.54812336,-0.9531658,-1.3834155,-0.36071527,0.46356216,0.06564745,0.994601,0.14248139,2.231732,-3.827696,-0.86852837,-0.15436791,0.72308886,0.9510606,1.0039033,0.44758543,0.4472188,0.64039785,-4.516067,0.7677162,-0.09788258,-0.60105175,3.924903,-2.1063833,-3.862825,-5.1245303,-0.2631136,-4.35262
Ndst4,0.05494633,-5.240927,2.4548318,2.1528242,-2.689632,-0.35917336,-2.1562705,2.9521308,-2.3857028,1.1856164,1.2231791,1.071253,2.2452266,1.7521222,-4.684925,-0.26713577,0.5799431,-2.013455,2.355823,1.3556107,0.6263819,0.6279745,2.8776119,2.3010442,-4.648854,2.656291,0.91408145,-4.32664,-4.23852,-3.9385977,-0.43202016,-4.5484896,-4.005406,-3.7607136
Necab1,1.6310314,0.3745468,-2.1312864,-1.9871713,0.268992,1.780531,-1.1247346,-0.2766926,1.1672963,-0.19922331,0.5784248,-0.7890725,0.21159828,-0.17935534,-4.351287,-4.442799,-1.3943683,1.9002274,0.5698266,-1.1818293,0.921332,-1.0250455,-0.25640437,0.29955128,-2.458462,-0.42990714,0.34783742,-3.6608617,-1.9025174,-4.228797,-4.3041844,-4.272236,-3.286932,-3.5862944
Necab2,0.02208547,-0.8730794,-2.3781407,-0.38956302,0.21536528,1.4009758,-0.33695525,0.5443804,2.0820863,2.188318,1.3097425,0.18937707,1.853413,0.7906237,2.8678281,1.4108514,4.290176,2.2349741,0.23761366,-0.21636721,-0.49737456,2.756063,0.62114644,1.2506664,-0.9565613,-0.96316165,-0.23577544,-6.1915693,-6.2804375,-2.8035107,-2.101826,-3.3200302,-2.914335,-2.461507
Nell1,1.6268708,-2.288882,-0.9488657,-3.2000945,-0.8600179,0.00039798827,0.06647933,1.778185,-0.35713053,-0.09840966,1.2790705,1.0810028,1.0800352,1.2380211,-1.6900676,-0.23748155,-1.124618,3.174116,1.5005939,1.3589778,-0.70550925,-0.022608869,0.8455229,1.0690979,-2.4022424,0.83804864,-0.14418307,-5.826829,-5.292475,-4.3947754,-4.00814,-4.290188,-4.371646,-4.098417
Neto2,-0.17489845,1.7470874,-0.53201336,-2.787625,0.5939024,-0.38046196,1.9360363,1.0668933,1.6073414,0.3066408,0.74949414,0.66198283,0.52460957,0.14036521,-1.9092458,1.4820338,-0.3750253,-0.5101008,0.010055419,0.46076795,0.55123115,0.19174086,0.4484269,0.01852899,-3.7717745,0.3438863,1.1287124,-2.2495348,1.3088081,-2.4441457,-1.7597244,-1.153987,-4.7487655,-4.202626
Neurod6,3.381638,2.3118868,-3.1816463,-2.3896985,-8.286299,-3.8017042,-3.603291,-6.3368373,-7.756948,-9.133029,-8.445123,-7.928501,-4.165513,-3.7293057,-28.414993,-9.592342,-5.1226196,-11.109626,-3.579111,-7.124296,-2.3432715,-8.139971,-1.9715626,-3.908918,-5.6185846,-4.206151,-2.0229144,-0.6266192,-3.0143635,-4.44725,-5.528588,-7.172018,-4.1835904,-3.4627855
Nostrin,-3.2730882,-3.2374477,-3.72185,-3.4631388,-3.1079953,-3.5376751,-1.8798559,-3.3509293,-3.6881082,-2.4538608,-2.2271874,-2.6113477,-2.7703865,-2.4500215,-4.3325396,-5.972626,-6.039437,-4.5785747,-3.817036,-3.8008122,0.89684534,-3.1707368,-3.496861,-4.0091553,1.4310973,-3.7889912,-3.933949,-3.320638,-2.796462,-3.4158232,-4.3382297,-5.3428345,8.613142,-1.8048067
Npnt,0.639282,-0.27376503,0.14429633,3.0937371,-3.142062,-1.9907261,1.1312339,-0.2527891,-2.4243562,-3.7336845,-0.6357964,-0.7558984,0.32008952,0.22720546,-2.3697565,1.821749,-2.9362755,-0.7342292,1.9633261,0.34494123,-0.40756705,-2.450301,0.50202453,-0.3524398,-1.6347457,-0.2502434,0.99281305,-6.0206785,-5.6058497,-2.332955,-4.003417,-5.0734363,-0.6105665,1.6219707
Npy2r,-0.363756,-4.599478,-2.717135,3.1775327,-5.3830976,2.9329672,-1.1066177,2.6712828,-1.081951,0.95387536,2.5651484,1.9452438,2.0538921,1.4725126,-2.063576,-3.9884055,-2.1801844,-0.5256816,-0.7770805,-1.6156662,-2.151822,1.5340133,-0.92502904,0.15299582,-2.625684,-0.79993606,0.92069566,-9.032893,-6.8374934,-2.8688364,-4.117924,-4.838144,-4.0595293,-3.1562164
Nr2f2,-0.6978922,-2.2520459,3.3732984,-1.3373963,-4.0050235,2.305881,-0.20337296,-3.45137,-3.1326196,-5.5951033,2.4428604,1.9808565,3.0804667,0.98939985,-3.307578,-4.51731,-1.5395457,0.6090519,0.13125242,0.10602673,-3.1679626,1.3008977,0.5672542,-0.7210828,0.7004319,1.4292952,-0.0028663182,-2.8925774,-0.32772523,0.46377683,-2.091013,4.842005,2.3011703,-3.1255507
Nrep,1.1058524,-0.58605385,-0.55173194,0.08197396,0.5166019,-0.5327177,0.16254541,-0.24648972,-1.4336503,-1.885459,-1.0350784,-0.5993377,-0.91541344,-1.0567921,-1.6885873,0.52275276,-0.763952,1.0316086,-0.26608,-0.39074063,-1.1141675,-0.5120804,-0.25733763,-0.14958023,1.7997396,-0.30729407,-0.17921714,-0.06396406,3.7120185,-3.0176325,-3.4089375,-2.8619263,-0.42477453,-2.2680748
Nrn1,3.2911398,0.8599484,1.340804,1.9009173,-5.401409,-4.303137,-4.2013044,-6.3360047,-7.754469,-6.57804,-6.139124,-5.894299,0.7691578,-0.6019974,-1.3582457,0.7748916,1.3343527,1.5806686,0.8270383,-5.496011,-0.22032428,-5.898943,0.7957808,1.0112872,-0.4767314,-6.1792316,-6.0210814,-6.739785,0.32585183,-3.6813145,-4.8521314,-6.1750517,-4.6639614,-4.0736566
Nrp2,-0.11176991,-0.36326918,-0.6078068,1.2605937,-2.2451034,-0.7894857,-1.4669386,1.2686517,0.70436245,2.1060882,2.1051774,1.1503795,2.2770355,1.3444357,3.0096223,3.5218694,3.1057012,-1.3960112,0.60724384,0.8902919,-0.2582234,0.21344803,1.349767,1.2379662,1.7861154,2.0640748,1.1153907,-0.75188804,-0.9261749,-2.5057425,-0.8586131,-4.6467085,-0.672779,0.6739433
Nts,-1.5719382,-0.23717733,-1.0123518,-4.652243,-3.0012527,-5.072537,-2.6509526,-0.1666274,2.956251,3.138883,3.000772,1.9889543,1.5555948,1.6443899,-1.0823699,3.3828773,-3.3210037,-0.48740634,0.81586134,-0.32309368,0.6642144,1.8301007,0.41730592,2.567946,-1.6535373,0.17527197,-0.82431906,-0.7791347,-2.8351355,-2.0683281,-2.2482371,-24.788252,0.30010277,-2.3168893
Ntsr2,-4.0073285,-4.5230846,-3.7683759,-2.8689573,-4.071929,-4.169363,-5.5994687,-4.966699,-3.1663704,-4.1390896,-4.225604,-4.5718794,-4.5114975,-4.180777,-5.836553,-5.3953557,-5.617804,-4.846117,-4.933472,-4.5163593,-4.7329745,-4.0178804,-4.180971,-4.9896913,-4.423406,-3.6365852,-4.1324115,-4.870662,-4.494575,8.025419,-1.1782856,-0.6276922,-1.7246072,-1.4870389
Nwd2,3.200012,-0.48768246,-1.0452708,-0.7028212,-4.6816916,-0.5836539,-1.3387499,0.5363528,-3.2370908,-1.2424527,-0.2917622,-1.2664673,1.0463253,-0.22579272,-6.6416764,-3.7338347,5.1688128,-1.8572791,-0.915987,-0.24615352,1.3680905,1.5172273,-0.09871081,-0.32363716,-2.5670223,-1.1525402,0.22594611,1.0884305,-1.8240026,-4.9143047,-4.6439795,-8.006917,-4.826252,-4.331304
Nxph3,-1.4372135,5.417506,-0.4716962,-5.532385,-5.403849,-1.2080986,-1.8880913,-1.8400084,-3.5184321,-4.373516,-2.8097146,-1.9780346,0.21878724,-0.5283988,-4.8462687,-5.448984,-1.1505985,-0.47434092,-0.18446657,-1.5470468,0.9228777,1.7744092,0.80906993,0.074526735,-1.522496,-0.17440015,0.15835153,-4.69702,-0.7917247,-4.067729,-4.289821,-26.824167,-3.8184397,-3.4005296
Opalin,-6.7598596,-5.939224,-6.6645226,-6.982833,-7.001392,-7.048668,-5.6400814,-5.7303805,-6.4236536,-5.9129844,-5.6240535,-4.9076734,-5.8468013,-4.806379,-27.694098,-4.911329,-5.273382,-4.4671063,-4.981655,-4.7638254,-4.8071213,-4.2384405,-4.8636565,-4.7964587,-3.0265954,-4.920998,-4.9964657,-8.375307,-6.2058578,-4.0257287,9.142379,-5.8043613,-4.1286597,-3.8717172
Opn3,0.8196608,0.343792,0.46156257,-5.4418755,-0.3033861,-0.53844047,-0.86248785,1.6749185,-2.5972931,-1.8419461,-0.7902075,0.05706877,-0.46765786,0.43259168,-2.2692113,0.33686018,-1.5593127,3.3306353,0.39281765,0.0053986055,1.6209122,0.46431753,0.3732011,-0.042683378,-1.0515451,0.5496858,0.4587562,-2.4999692,-3.1951385,-4.04916,-2.574445,-3.4398525,-2.1970525,-1.4491735
Orai2,0.67046165,0.5249034,0.52391124,3.146161,-0.85566115,-0.94023675,-0.9054229,-1.4154693,0.3509842,0.44102958,0.63140047,0.33487654,0.55919796,0.5618611,0.22050773,-0.41036695,-0.6221983,0.578436,0.48110336,-0.15741791,-0.24970019,0.47776443,0.3304629,0.3040038,-2.106523,-0.15852642,0.18170214,-1.026975,-0.6428297,-3.6768618,-2.7498968,-2.3714335,-3.7360678,0.9811252
Paqr5,-3.9991944,-3.8778498,-4.4537134,-3.7835412,-3.9650962,-4.444297,0.1974476,-2.1690543,-2.1961417,-2.1893275,-1.7623043,-1.8298922,-1.8174365,-1.9033746,-1.2022469,-1.6501733,-2.729403,-3.658228,-2.2317572,-3.1255257,-1.4670264,-1.6144627,-2.0624669,-2.3550708,-4.573783,-2.8168957,-2.6285357,-2.9422133,-4.1879563,-2.1249933,-4.1559095,-0.49333307,7.958751,-2.8639364
Parm1,-0.78907526,-0.14348814,-2.7738423,-0.09854072,-2.1016994,2.2856748,0.4552082,0.9230381,-1.9552448,-0.82311976,0.90727305,1.3023831,0.61714184,0.5969937,2.2166784,-3.5597057,-0.43614468,-3.3062565,0.5598879,0.8992791,0.98830855,-0.5540022,0.7886932,0.93333495,-0.721424,1.1929222,0.073958516,2.885589,-4.9140873,-2.944655,1.1519789,-5.7539654,-0.73810077,-4.0715904
Pcsk5,0.62331915,2.2565992,0.72476166,1.8917841,-2.253532,-1.7360352,-1.4160808,0.020606887,-0.2797863,-0.4451668,0.28130263,0.19022433,0.5898293,0.5251734,-3.3036478,2.6668591,-1.5701593,-0.1787359,-0.4135033,0.1528338,-0.35684237,2.7459219,0.34309644,0.61094797,-3.7171478,0.4848058,0.8395802,-0.060130246,-4.0010324,-3.0416133,-2.0725944,-2.753604,-2.422323,-4.41368
Pde11a,-0.55851513,-3.0705154,-0.85886055,-1.937026,-3.1520844,3.8761024,0.9732566,-0.29899096,1.4626571,-0.84532267,1.4366565,0.9071473,0.95813257,0.77779186,7.958709,-0.4290696,0.75974625,-2.3229039,1.3174942,0.3437821,1.6199366,1.5251143,1.1157085,1.5682023,-1.3566079,1.0246212,0.9315078,-4.8201556,-3.430969,-2.5201337,-2.556072,-2.8707566,-3.4199293,-2.9163327
Pde7b,0.43782064,-2.476375,-3.5302935,0.9454601,-0.76230276,-1.3397607,-3.0590563,-1.6335113,2.9564188,-1.5753729,0.26312193,-0.24649303,-0.5735076,-0.39887097,-4.96284,-2.9100442,-2.9806292,1.3740242,0.35215646,-0.99585843,-2.0893576,0.33461937,-0.25148013,-0.7129164,2.651711,-0.5684865,-1.5114262,-5.9338326,-3.5237205,2.4351988,-1.1564003,1.225447,0.377999,-2.9295568
Pdgfra,-6.327383,-6.156416,-3.7676945,-5.707885,-4.819646,-2.6225445,-5.8180165,-3.759848,-5.258113,-4.136901,-4.610106,-4.529645,-4.9479666,-4.8125815,0.5845011,-5.1149173,-5.677305,-4.7131963,-5.310686,-5.327581,-5.0726542,-4.8439507,-5.0424027,-4.5843086,-3.5961695,-4.120053,-2.4769053,-7.4687104,-5.718048,-2.5057309,6.320244,-3.9012206,0.7561059,-2.1862617
Pdyn,-0.89292103,-3.0210178,-2.3532083,1.8433661,-3.5197296,-3.4416025,2.8335211,0.25874817,3.9277637,-0.8152397,1.6751797,0.4505095,1.159884,3.0442722,-3.2384214,-2.805977,-3.5964346,-0.72219497,-0.8121587,-2.355315,-4.0338287,1.59613,0.034478575,0.42155463,-2.9192572,-1.3820467,-0.97668505,-9.3213825,-6.416347,-2.7357738,-3.5104501,-5.9371276,-3.3382497,-2.5522404
Pdzd2,0.74352676,0.26204288,2.7890546,2.1541355,0.9561536,-0.739034,-0.57343453,-1.4327968,2.176796,1.5256397,-0.728333,-0.6415725,-0.5982257,-0.7235972,1.1989654,-4.0558424,-2.248609,-2.3098962,-0.7073953,1.292048,-1.6546528,-1.9534185,-0.43983334,-0.1690438,1.5483054,0.08313513,0.594711,-1.4455947,-4.1144195,-1.8850825,-1.2400265,-0.75231737,1.2805352,-3.9792647
Pdzrn3,4.4947996,-1.9045335,-2.7397168,-5.0875816,-3.8627036,-0.12872574,-0.43422619,-3.1185021,-4.4263277,-3.7206144,-4.1636825,-4.7915835,-3.0628395,-3.0860138,-6.8539424,-7.4862084,-5.9184785,-3.4293625,-2.2430592,-2.3455863,-1.7863277,-3.7587643,-2.4673417,-1.7199011,-3.6077447,-4.3871055,-2.1332693,-6.000198,-8.452512,-1.4919399,-3.8678954,0.6978639,-0.5777754,-4.4446774
Pecam1,-2.9998622,-2.6056283,-0.21586457,-2.1257732,-0.14964247,-2.5788183,-2.6894743,-2.283548,-2.961708,-1.8497443,-1.1512252,-1.2310504,-1.3128178,-0.87041366,1.4649814,-2.0943778,-0.85362935,-2.445422,-0.949263,-1.9144764,-1.2983998,-1.3331974,-1.3503313,-1.2461312,1.1834357,-1.9042814,-1.5580536,-2.3180304,-0.94492894,-1.8348236,-2.3253071,-2.9772818,6.76853,1.8150843
Penk,-0.44894746,-4.0030875,-1.026416,-1.043798,2.458752,1.7105836,-1.3084347,1.1607097,4.314374,-0.84320515,1.2099046,-0.12407226,1.2358227,0.4151997,-2.083578,-2.047343,-2.84096,-5.186455,0.156761,-0.13863632,-2.7710602,1.1012411,1.147293,1.4689333,-4.6980004,1.6595913,1.4528409,0.3400078,-4.0593286,-2.7364109,-3.0483608,-2.27719,-2.6511784,-2.2677357
Pglyrp1,-2.0738,-1.7410207,-1.1001346,-1.6118063,-2.137376,-2.1412044,-1.883574,-0.7998224,-2.5360994,-0.9209283,-1.022508,-0.6131753,-0.6915087,-0.61604726,-1.0457121,-0.67389816,-1.4067532,-2.7866015,-0.27403215,-0.5830725,-0.6799865,-0.78998375,-0.18110298,-0.13936466,-1.4347826,-0.27366588,-0.15646796,-0.98054695,-1.5527142,-1.180179,-2.3142278,-2.6616123,6.274194,-1.3038923
Pip5k1b,0.029240541,-1.3532187,0.022946252,2.8625426,-2.9093513,1.4134462,0.049364075,0.38143322,-1.8815345,1.4932841,0.91488075,0.4540545,1.3074179,0.47105244,-0.79303795,-0.4060349,-0.6086141,0.32192382,0.467781,0.23675026,0.8386762,0.6853379,0.4487172,0.4472446,-0.20757802,0.17728181,0.89946204,1.5370336,2.1945207,-3.0609171,-1.3490835,-3.2397323,0.49463394,-2.8252273
Pkib,0.7263996,-1.4337888,2.4162717,0.10812161,-3.485966,0.045279067,-1.5661198,-0.13162725,-0.38039872,0.0019120714,0.08235602,0.9065322,0.47576424,0.85907924,1.1155729,0.24716496,0.439881,0.84606886,0.057337046,-0.47893837,-1.3668888,0.76189315,1.1065656,0.27768722,-3.9361868,0.34346983,0.29254302,-1.7990819,3.949641,-4.272677,-4.24096,0.15016468,-5.0174236,-0.2516293
Plch1,-0.7678066,-1.064831,-3.1566093,-1.9924874,-2.5488012,-1.9750147,0.016137946,0.69828653,-2.4616055,0.6312396,0.49717686,1.7829959,0.39570194,0.61446387,0.46384206,0.27318332,0.9803624,0.944794,2.0134475,1.8371223,-0.15958749,3.0167751,1.5035932,0.87693477,-2.989761,2.3041136,1.6858097,3.6349225,-2.6597874,1.1183255,-3.3419724,-0.34253505,-3.188246,-4.0908823
Plcxd2,1.7394521,-0.2545181,-0.8868333,-4.986394,-3.332921,0.66585284,-0.9020876,0.6367909,-3.0687144,-1.0344245,0.047221556,0.48120502,0.14661786,0.56721956,-1.0322297,-1.379901,0.5033562,0.57562256,1.2576573,0.5676638,1.5608859,0.84998816,0.76555943,1.0848806,-2.8022814,0.5931969,0.7368764,0.6408494,0.1661919,-3.6719365,-3.1756718,-2.0901144,-3.7185018,-3.0961068
Plcxd3,-0.6597323,1.097964,-0.58808833,-3.8727763,-0.30422264,-2.4514248,0.6406674,0.104149945,0.4888691,1.4061247,1.5958548,1.4460511,0.745102,1.6905195,0.8951796,2.0468519,-1.1810849,-0.87300813,1.1763746,1.0720251,2.0059195,0.85563195,1.3740989,1.199012,-4.430819,1.607171,2.4414613,0.7463795,3.750322,-4.644199,-2.9521062,-5.2208905,-4.9915094,-4.956238
Plekha2,-0.59348035,-0.38585192,-3.1945293,3.1737251,2.3972762,-2.149886,-4.413495,-3.5992303,-1.2441885,-2.525562,-3.7599795,-4.330425,-3.7949064,-3.4418674,-4.983428,-1.4772924,-2.7358875,-4.1422396,-4.4873047,-3.867289,-3.737305,-4.009274,-3.3939383,-4.294189,-5.1161323,-4.547115,-3.6500826,-6.1674876,-4.998557,-2.1467862,1.4628515,-2.1049354,1.4375993,2.3436742
Pln,-3.205873,1.1381179,-3.0285041,-2.7347662,-2.6716974,-3.8172517,-3.462384,-0.94511485,-1.6253932,-1.9798179,-2.1540945,-0.551777,-2.022768,-2.475284,-23.723635,-1.8289452,-3.481781,-2.9707336,-1.9008031,-1.9863873,-2.044962,-1.6463622,-1.3760979,-1.7521365,-2.6771615,-2.0094028,-2.009337,-2.4486732,-0.7566883,1.4588088,-1.5113213,1.3330451,4.6934156,-0.7523906
Pou3f1,1.0461113,-4.782874,-1.9693484,-2.4334705,-4.392871,-5.0175114,-4.2089076,-0.33371872,1.6456928,-3.1795914,-1.2186579,-2.9215958,-4.308705,-3.1857917,-6.635262,-5.8679876,0.5854206,-6.099571,-0.24603426,-1.9403464,-0.05813068,-0.9372411,-2.142065,-1.0283879,-3.5830424,-2.0007052,-3.118745,-9.426682,-7.295041,-3.3208458,2.569408,-5.281585,-3.6320655,-3.1598704
Ppp1r1b,0.82550585,1.7722675,-1.3690798,-2.108945,-3.3087182,-2.5927558,-3.7087152,-3.1080298,4.269673,-1.5203052,-1.1867557,-4.415554,-1.8300316,-5.5286703,-4.9323378,-5.986322,0.75908977,-2.2306378,-3.034093,-5.4820375,-6.8080397,-6.104695,-3.4600992,-4.6977882,0.8030348,-5.1873517,-3.9539268,-2.5496683,-3.0529478,0.69624656,-3.1583476,-5.181834,-2.9390192,-2.3491092
Prdm8,2.2116394,-0.13980156,-2.8759367,2.2764812,-3.511769,-1.9453481,-1.9183104,-3.237222,-4.510617,-3.2618518,-3.7391307,-2.9777856,-2.3811269,-1.3067842,-3.4336536,-5.0004053,-4.279917,-2.2562695,-0.9389615,-2.8972433,-0.21530281,-2.2302983,-0.8266577,-1.7162416,-0.70555556,0.3358808,-0.1750434,3.478251,0.0025385073,-2.6174583,-3.0900493,-3.540745,-3.4727604,-3.0055828
Prox1,-5.869198,-6.0355043,-4.5507274,3.7601616,-3.2137444,2.3419003,-4.068953,-1.365181,-4.473345,-6.729994,-0.9176019,-0.077093884,-3.6802702,-1.2078233,-7.248395,-6.270675,-1.5904626,2.2275245,-2.299804,-2.7555976,-5.772579,-1.0720404,-1.7413595,-3.684095,-3.7185984,-0.36650163,-1.314386,-2.9837558,0.3286229,-2.2606313,3.7191625,-1.0006539,-4.640224,-1.1613744
Prph,0.92189574,1.823663,-2.122949,-4.292562,-5.0564566,-0.47664624,-2.529128,-1.6979623,-4.952653,-4.5595326,-2.59853,0.7303199,-2.2415779,-0.08907034,4.396583,-2.715047,-2.0703514,1.8243055,1.6417481,-1.6725546,0.54236525,3.4039073,0.7336541,1.5430918,-1.8309114,-1.3417178,-0.64921135,-7.588361,-5.3096404,-3.169172,-3.3392348,-23.542717,-1.9788773,-2.9627693
