names,01 IT-ET Glut,02 NP-CT-L6b Glut,03 OB-CR Glut,04 DG-IMN Glut,05 OB-IMN GABA,06 CTX-CGE GABA,07 CTX-MGE GABA,08 CNU-MGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,16 HY MM Glut,17 MH-LH Glut,18 TH Glut,19 MB Glut,20 MB GABA,21 MB Dopa,22 MB-HB Sero,23 P Glut,24 MY Glut,25 Pineal Glut,26 P GABA,27 MY GABA,28 CB GABA,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
Necab1,609.43494,126.87311,-32.43502,-133.44588,27.24777,292.11893,-101.278534,-10.013501,170.64233,-8.68912,64.6677,-65.06884,28.288834,-8.125842,-8.881506,-76.64942,-34.606583,234.96838,94.94592,-78.97962,30.169304,-10.763176,-3.9583192,25.931944,-12.844998,-4.9465437,28.965014,-140.0826,-174.53444,-377.0363,-516.33093,-22.051798,-229.88432,-195.44424
Necab2,3.3871891,-69.02282,-21.305923,-31.36808,-16.455606,162.8162,-25.818865,36.39529,293.23514,136.48686,155.44066,23.379541,140.34724,75.55695,16.963612,68.75645,151.2254,301.31396,61.047523,18.650818,14.58198,50.66655,43.935143,80.46275,-5.825594,-5.37481,5.632746,-84.786736,-144.74411,-191.23508,-218.68906,-11.593691,-126.82258,-101.21937
Nell1,548.6052,-242.14546,-17.667152,-161.67148,-80.829025,19.348965,45.6387,99.07059,7.795843,4.196066,152.50174,119.63691,96.98084,129.74396,-3.95954,1.1167402,-21.605953,454.58994,227.17967,163.9538,-3.0092733,6.153373,54.663036,71.271576,-11.522411,50.623516,0.23925768,-141.79834,-238.95921,-347.64017,-458.6692,-20.137175,-227.53474,-184.83864
Neto2,-28.648157,448.44666,-14.502621,-188.80542,70.43496,-30.268303,331.7675,83.12682,277.497,45.375595,117.66907,94.63281,63.37191,33.285603,-6.47632,96.20757,3.319427,-14.185823,45.908886,87.47036,28.899546,14.099119,54.55874,24.36048,-16.453213,44.569706,115.705025,-119.574356,213.80907,-350.4151,-379.48682,-13.197348,-285.79694,-229.35994
Neurod6,921.09106,528.16864,-26.649916,-103.41934,-154.7117,-153.09166,-138.14182,-62.067127,-159.1726,-81.3827,-131.44481,-141.10083,-91.03608,-105.11833,-6.4611197,-54.660538,-44.57236,-160.94058,-137.98026,-133.09895,-19.567495,-22.981642,-35.47805,-64.60706,-10.307711,-56.91058,-39.53809,-5.760039,-149.01094,-252.5652,-357.85062,-15.586903,-163.69356,-129.55008
Nostrin,-38.68028,-20.840166,-3.136487,-12.759186,-13.902058,-14.593415,-1.856766,-4.3197412,-12.451625,-3.3549945,-4.7156124,-10.021808,-6.534637,-7.4285045,-0.6135648,-5.976752,-5.209295,-14.789239,-13.515313,-11.2307625,24.33591,-1.3865098,-5.022271,-6.260868,1.5167737,-5.323352,-7.1369205,-8.526725,-15.505504,-26.143522,-37.907185,-1.6913621,384.58032,-10.522627
Npnt,62.761642,2.1528022,2.3492062,179.25674,-50.845318,-44.755657,69.48535,6.6403766,-36.548157,-27.280216,-4.571355,-15.128604,13.79461,16.324783,-1.3722291,66.76115,-14.220441,-2.9570289,154.83594,31.545738,8.974912,-4.767033,22.719896,5.452543,-2.9037395,5.7290635,38.90698,-38.68177,-65.6008,-83.60763,-129.51442,-5.697247,-28.374651,39.416946
Npy2r,-4.741646,-51.722294,-5.7175846,128.65993,-30.641006,124.95594,-13.2726755,67.795715,-7.384913,16.843699,99.5539,52.955654,68.23213,38.496727,-0.5877687,-10.221292,-7.0744643,1.1842273,-5.3071833,-12.1596,-3.3902206,12.545914,-1.7023783,9.746441,-1.9689212,0.2581977,24.632189,-21.465883,-35.980373,-47.911488,-70.77522,-3.089994,-33.891243,-26.937826
Nr2f2,-105.43344,-158.59073,62.774666,-56.56092,-121.25227,321.94037,2.6785867,-42.688145,-105.02663,-65.997696,209.67131,202.89914,221.3302,74.22394,-4.8790364,-42.64778,-17.042784,131.90291,22.979576,11.721383,-13.964649,20.168428,35.630726,-4.419695,3.0151324,68.35591,21.94261,-72.43205,-42.927532,57.173767,-193.8333,53.346054,210.66884,-105.96865
Nrep,379.51154,-90.756874,-10.218986,5.8843713,43.409252,-27.646698,61.6644,24.131071,-73.22266,-63.668606,-39.80094,-27.541136,-27.185179,-49.918495,-4.3870053,49.313007,-6.614613,218.66771,48.12613,21.333305,-1.437217,5.2549176,26.013212,35.72322,11.798879,24.91358,35.69264,42.345135,547.7875,-339.22516,-476.28537,-19.69546,-54.67935,-168.1009
Nrn1,1208.5667,231.84502,43.4216,256.1715,-264.68848,-277.08658,-253.60782,-109.73408,-282.2716,-142.18875,-226.63242,-243.22461,95.31836,-34.847122,-4.287839,53.32085,71.24045,264.24252,168.95523,-225.37265,12.323118,-38.809193,79.03663,92.35089,-3.8560643,-112.68063,-145.05334,-184.3444,77.16438,-411.95987,-609.63824,-27.348753,-291.44247,-232.00435
Nrp2,13.256474,-66.30904,-17.071669,137.18645,-150.88936,-68.279045,-106.382164,77.66549,67.173065,165.01727,275.99634,151.05835,216.36998,154.13623,18.500278,171.93762,142.20393,-101.875404,119.67388,130.60469,4.4545064,9.859431,115.86855,93.78338,10.67937,138.37608,100.608154,-20.572517,-101.386795,-279.1587,-166.10692,-19.460608,-78.97602,34.509296
Nts,-35.981762,-0.53087056,-0.99177957,-15.155485,-15.342138,-19.411516,-13.302322,5.7155404,102.563095,49.029385,66.19958,30.483519,23.998316,26.894598,0.2309019,51.287525,-4.915284,1.23803,17.326591,0.15228997,2.2982166,3.9462457,6.2169185,31.381542,-0.9836193,3.296549,0.0782552,-3.010655,-17.842854,-24.398188,-32.676804,-1.8284332,-3.5829122,-13.935177
Ntsr2,-164.4576,-94.25142,-11.109116,-39.680714,-58.992264,-60.273582,-62.15252,-21.928337,-26.969147,-25.801277,-41.03302,-51.188736,-33.405716,-41.817818,-2.530651,-20.740051,-18.038836,-55.270447,-57.880787,-45.31462,-8.315647,-5.9309945,-21.85313,-26.980906,-4.1146536,-15.496386,-26.848103,-39.291096,-69.66386,884.18567,-16.51351,0.86325157,-35.348064,-30.03191
Nwd2,1084.2584,-27.57906,-17.97848,-53.90292,-207.08778,-24.198412,-82.67229,32.7188,-169.9204,-43.24026,-5.566164,-92.840706,102.68615,-8.373596,-9.002798,-67.724594,150.26335,-136.07796,-57.691494,-2.6199706,40.448483,33.739437,14.519677,-3.224157,-12.22594,-37.7405,29.281841,137.66434,-188.40735,-362.1546,-487.56848,-22.033169,-236.43909,-190.62946
Nxph3,-90.387794,724.6225,-4.1147566,-61.437286,-69.36526,-25.5245,-42.75125,-9.929047,-58.871773,-33.683853,-42.69943,-36.404617,14.330436,2.535857,-2.741767,-24.192623,-0.533262,13.052469,39.301956,-15.862757,35.733253,34.52485,66.54805,33.38169,-3.5974326,28.97356,45.373577,-45.093723,-31.180418,-115.90652,-160.00117,-7.238796,-75.088974,-61.06051
Opalin,-182.40205,-87.65001,-10.684649,-45.178062,-51.807423,-58.41333,-53.025345,-18.94945,-50.547497,-25.044514,-39.585896,-41.971966,-30.815655,-35.3084,-2.2023866,-16.049496,-14.53716,-42.21419,-45.224022,-36.479897,-5.8149137,-4.6669044,-18.62367,-19.12341,-2.8495653,-17.06161,-22.218111,-35.600056,-58.81063,-78.69285,732.5322,-5.1700544,-51.89313,-42.595703
Opn3,67.03308,19.106823,-0.1349553,-36.73801,-22.148773,-13.144617,-14.759488,36.601433,-31.167324,-13.991242,-8.550894,2.5538242,-2.0816512,16.09558,-1.2751561,8.847105,-7.422554,224.75633,35.02281,15.535438,38.88218,8.528185,22.19933,11.530284,-2.291324,21.762915,26.107409,-21.97221,-44.97848,-70.885315,-88.02893,-4.03084,-41.30411,-32.300777
Orai2,223.97644,108.21346,4.012034,312.4788,-88.49607,-74.93439,-64.001656,-30.34556,110.62705,52.326057,107.39257,45.4063,68.366776,73.410576,1.9131505,-2.1040592,-1.6036687,122.99043,120.54988,29.214626,18.236048,22.859386,60.70758,57.27156,-10.443023,24.611176,52.60298,-40.45855,-87.067856,-296.8998,-362.80246,-15.04008,-195.06662,24.99323
Paqr5,-46.048,-22.76963,-2.9811919,-12.402567,-14.185851,-15.937965,24.471668,-1.3759938,-2.9595063,-2.536368,-0.646996,-4.8429523,-1.6378531,-3.2181442,0.44373628,-0.56552297,-2.1546793,-11.735029,-4.450834,-8.06412,2.7969713,1.2385916,-0.17739324,-1.9957564,-0.9969899,-2.7137756,-3.402217,-7.144017,-16.707672,-19.678316,-34.111385,-0.17485172,324.20825,-12.546394
Parm1,-154.99538,-3.2339258,-30.933924,-2.014627,-147.17867,305.85837,54.244553,61.060207,-106.895744,-33.466652,116.10057,145.8383,70.99631,63.39385,14.711418,-55.688194,2.1009629,-162.37442,120.55581,117.13231,38.374302,2.57911,68.07605,79.688255,-6.077034,77.132034,31.453463,299.53543,-207.6883,-273.56763,245.04604,-18.7049,-92.10143,-163.57265
Pcsk5,150.33475,369.7017,8.124029,157.0326,-103.44423,-86.47073,-78.20059,14.10367,21.777828,0.38614124,45.342213,21.263447,50.51397,47.403076,-4.819752,125.5318,-25.836596,0.24352984,-2.3887432,29.116188,5.9226913,51.253326,34.698067,46.421906,-8.551814,33.330917,60.5005,31.83949,-144.69849,-202.30075,-221.77142,-11.44355,-123.03285,-119.81577
Pde11a,-35.641376,-59.599636,-1.9373186,-26.173641,-36.872963,228.61046,13.860933,6.95531,69.78053,-2.6070569,54.85902,35.66797,32.471283,31.556307,23.515907,3.7416244,9.4295225,-24.228031,92.06017,37.433212,30.45026,20.727646,35.79943,45.52392,-1.9863354,35.91949,43.653465,-26.62983,-43.400974,-59.562634,-79.18703,-3.519512,-43.50705,-34.85756
Pde7b,225.58063,-334.90213,-48.915447,127.05475,-85.90344,-120.71428,-224.79904,-48.825794,413.9251,-65.68359,58.534874,-12.9936,-18.009813,-15.292063,-10.686289,-73.473854,-66.67061,246.46918,96.24598,-57.728493,-28.729288,17.196234,2.960681,-19.640984,24.173754,-8.87044,-62.817616,-182.5669,-278.21762,553.57294,-298.61642,19.474771,49.978283,-214.23878
Pdgfra,-78.81625,-38.13904,-3.8482513,-19.333271,-21.504139,-10.338267,-22.216057,-4.6110244,-20.293234,-8.821376,-14.810937,-18.01499,-12.187343,-15.48411,5.1784444,-7.0245805,-6.5748343,-19.810602,-21.189377,-17.60515,-2.5858364,-2.5819173,-8.533321,-8.43654,-1.3964806,-5.964283,-0.92253315,-15.902363,-26.224712,-24.134567,270.5595,-2.0807283,23.780409,-12.924744
Pdyn,-18.16433,-44.96336,-4.847916,71.48279,-28.935148,-31.62032,82.87214,17.3179,227.45195,-3.2378435,67.14285,21.787506,40.610737,102.576836,-1.1237811,-9.155727,-8.859224,-14.510288,-7.2684255,-17.48441,-5.1408033,13.238452,6.813296,8.851012,-2.0641968,-5.005786,-4.3366656,-22.403496,-37.373592,-47.884415,-69.74076,-3.283031,-33.574574,-25.97221
Pdzd2,343.29337,107.57409,65.68584,263.66125,101.35342,-74.7633,-36.474823,-36.01013,322.03317,127.29033,-41.335052,-56.4029,-19.886076,-43.55781,9.594653,-79.101585,-51.2275,-165.56308,-40.431152,150.56009,-17.99518,-18.5922,1.2597144,10.033477,11.480386,-1.9990627,45.38002,-77.584045,-269.32846,-291.02747,-296.72214,-8.495199,153.72481,-217.60489
Pdzrn3,1069.2373,-142.37688,-25.377134,-140.56369,-150.96121,50.775284,11.221328,-47.865772,-148.14206,-73.11817,-122.70332,-142.26756,-79.86069,-98.95081,-6.790648,-58.94805,-50.65447,-127.178276,-86.885345,-73.31143,-1.3187275,-18.817945,-41.34526,-29.87778,-10.324586,-59.864872,-40.801254,-111.37007,-194.38896,-153.67604,-358.02618,10.205077,-57.33866,-147.28888
Pecam1,-66.390945,-30.917137,0.1705785,-17.30391,6.165816,-20.064526,-18.409615,-3.0469875,-16.703764,-3.3217137,6.094735,-3.2913249,0.825771,6.973965,3.7467883,-3.993185,8.548979,-11.284346,13.649787,-4.6585507,5.405042,2.2575207,7.1650352,6.556135,1.3475062,-0.055372585,2.5090673,-9.751578,-9.814518,-31.83221,-46.679905,-2.401029,366.85257,48.175167
Penk,-7.2237988,-102.99171,-6.993993,-30.469633,172.19356,108.71635,-31.519527,60.050457,322.9144,-11.336584,80.57718,1.2505091,65.2126,23.284698,-1.3994746,-13.260486,-16.63439,-65.16332,35.53481,10.323412,-5.934369,8.118289,46.378128,60.563656,-4.3888807,53.72095,59.943222,40.69177,-70.95116,-94.54846,-132.38643,-5.216105,-62.05885,-49.81568
Pglyrp1,-46.361088,-21.63047,-2.7424645,-15.6706505,-20.2045,-18.035326,-12.575228,7.524641,-15.339919,1.9853644,3.6197557,5.350192,7.069078,8.350249,-0.07096618,3.7502751,-0.1577062,-17.861334,30.134373,15.1488695,7.455781,2.4765122,21.373459,20.191189,-1.5215288,15.514185,22.282234,0.37981626,-20.633907,-28.327414,-49.835243,-2.3589215,308.99173,-18.23559
Pip5k1b,65.55575,-212.79243,-11.9233055,365.45068,-229.60825,239.58488,33.300957,44.977463,-148.98251,136.5536,150.3646,80.94294,149.68642,74.94981,-2.5382874,-4.857529,-9.287185,103.0221,129.32384,70.1085,40.51463,25.97038,65.00362,62.41244,-4.6177244,38.094265,105.65759,203.78726,378.72806,-406.3962,-325.1537,-24.307255,10.620588,-215.38696
Pkib,253.47694,-138.41609,52.226456,2.3543525,-139.18758,28.98816,-81.53272,19.599464,-74.76509,26.269636,41.794815,89.06638,56.896046,84.17547,8.483861,30.647491,31.640457,146.92415,74.80307,5.3912473,-1.3855556,27.576803,90.53713,54.38533,-9.973988,36.008507,49.634853,-58.589256,525.9245,-255.53177,-346.1782,0.30662164,-171.59636,-46.87625
Plch1,-64.77083,-43.041702,-13.795343,-47.137653,-60.99483,-54.348915,10.639494,19.55511,-50.390827,35.712585,37.027317,112.08013,23.235983,36.103912,3.3410556,10.133679,16.08218,103.570175,165.57628,128.34413,14.123878,49.201145,68.14605,40.12376,-4.4947505,103.11656,80.06361,244.86215,-71.95306,53.440945,-157.6993,-1.5040728,-75.30614,-65.42785
Plcxd2,517.5114,-84.411804,-19.913616,-178.41931,-183.72076,127.58415,-47.888,69.92976,-170.1732,-30.538725,51.471016,76.06276,46.829178,88.78531,-1.8839612,-30.343424,32.391693,121.790184,239.14726,104.1548,52.456768,31.704731,83.126526,94.50438,-12.364037,68.135414,89.78979,101.08982,25.78601,-329.52133,-419.92502,-15.059978,-217.33163,-171.64226
Plcxd3,-127.51235,236.40053,-10.853722,-163.76424,-39.81917,-166.03984,108.236855,31.612518,101.25377,112.615746,201.00792,181.46196,70.8463,191.4182,7.561111,117.52924,-19.082117,-45.1938,206.2382,167.44467,69.409966,29.923056,113.571144,101.96867,-13.103806,115.20309,207.36012,98.208534,519.48627,-334.88553,-389.26086,-20.02409,-222.23882,-181.97282
Plekha2,-28.994583,3.4444566,-13.677716,244.38763,183.95316,-59.75873,-76.82199,-26.138792,-16.292568,-28.92677,-56.760868,-65.697205,-43.89008,-52.169544,-3.0646122,-8.447104,-16.911163,-70.722046,-75.04394,-59.74853,-11.860756,-9.955392,-28.372395,-33.80687,-5.1872706,-29.965582,-35.34959,-52.359222,-87.68303,-107.05424,191.31915,-5.8784213,100.86441,133.07623
Pln,-19.823141,25.907625,-1.3081071,-5.2903214,-6.442604,-7.9817457,-6.556782,0.5198326,-0.27603596,-1.8336395,-2.6013863,1.4774115,-2.184423,-3.2460537,-0.361378,-0.70515037,-1.6442732,-4.476286,-1.4485307,-1.8519684,0.50108653,0.15098007,0.45703703,-0.3485307,-0.5093644,-0.7448654,-0.94086725,-3.364622,-3.23685,20.230455,-10.844419,1.5945408,47.915627,-4.2221603
Pou3f1,233.41603,-176.208,-12.709381,-74.32124,-101.12924,-115.914314,-102.33953,8.210614,211.8548,-44.262177,-35.87442,-77.42414,-63.957054,-68.64991,-4.388946,-36.716774,38.976273,-107.69246,26.103079,-49.147854,15.17271,-0.53555065,-28.024805,-15.78581,-6.8637767,-24.213524,-42.54613,-73.56538,-123.39816,-164.96967,429.11877,-10.597104,-110.85664,-89.45098
Ppp1r1b,284.3119,307.48892,-10.6447315,-73.16353,-100.46703,-91.5343,-104.7923,-31.957273,430.7827,-20.700338,-36.00523,-96.31797,-37.92241,-85.698586,-4.323165,-38.98348,45.539536,-68.36267,-90.60466,-94.88442,-21.76334,-16.296288,-41.65734,-50.69977,0.09054768,-44.649075,-52.095455,-50.934357,-112.6024,61.38778,-234.26208,-11.186404,-111.92102,-88.02383
Prdm8,457.47205,3.89185,-17.576847,151.98845,-89.61186,-72.75257,-67.70809,-31.777573,-91.48477,-40.893867,-72.55257,-74.40334,-46.329876,-42.09776,-3.4876711,-32.78347,-27.942617,-65.35247,-30.821798,-63.854893,9.824767,-6.7951236,-1.6215444,-23.360579,-4.0362883,26.505537,16.324352,301.99326,-13.731476,-143.22583,-202.58536,-9.096218,-101.55931,-82.13589
Prox1,-437.6205,-210.17142,-24.387022,386.15976,-108.2546,353.0418,-115.92363,-17.786621,-119.57785,-64.02581,-29.646235,18.746761,-67.74946,-37.74042,-5.112942,-42.83559,-5.2401047,342.16315,-87.147095,-78.9542,-22.626104,3.3464808,-23.927767,-50.254692,-7.7579446,7.9776273,-18.338892,-56.597683,78.16475,-148.01512,737.801,-2.8949618,-133.23624,-53.757744
Prph,20.955103,33.25583,-1.7916749,-8.555438,-9.8831215,-1.1555829,-8.285787,-1.666459,-9.94985,-4.937812,-6.4724016,-0.47340947,-4.2985263,0.7723973,4.379332,-2.7781932,-2.2552593,19.276155,20.135956,-3.8798068,7.680078,12.2481985,8.754921,5.3296857,-0.61064166,-0.8825879,1.5086884,-6.882665,-11.480454,-16.131413,-22.22527,-1.0327437,-9.183458,-8.67839
Prr16,493.58432,-91.87016,-44.68198,-44.08109,-78.58552,-77.040596,-98.93378,33.69508,-30.59796,-31.93351,158.20975,96.094795,51.8513,85.387405,-9.056646,-22.13278,-39.623863,42.20174,151.78653,91.59145,86.366615,19.385876,49.209297,87.84356,-17.114721,32.38961,81.29866,-167.79552,109.25112,-150.28036,-396.23514,-24.816612,-265.4215,-227.16267
Prss35,1.3352736,228.73988,-4.949276,-20.693151,-12.914434,-23.984903,-23.73516,-7.1678243,-21.735258,-12.055449,-10.986567,-14.033014,-11.807565,-4.663617,0.48801088,-7.6439,-7.1183243,-21.849556,-14.742035,-13.83441,9.076407,0.90769404,-5.2210846,-7.1182613,-1.1541961,-7.5334544,-7.6732383,-17.05095,-27.29385,27.442675,-52.9088,-2.5597482,-28.788073,-23.381195
Pthlh,-25.79257,-18.796835,1.1797422,-10.232143,-8.116656,113.31959,44.286175,20.58459,-8.559045,-3.675303,0.039399926,5.694191,4.8932095,4.801724,-0.5096455,-2.7389424,-3.6653402,-1.2961103,15.416618,14.96142,6.0287347,-0.76542187,8.044112,7.990476,-0.74963176,3.1292655,1.4053099,24.224335,-13.430308,-19.776823,-27.990427,2.7369578,-2.6942508,-10.789506
Pvalb,-108.027084,-47.092716,-3.6818674,-35.724293,-39.86503,-20.282969,206.21602,6.439443,-41.017124,-21.465958,-28.145262,35.466053,-21.663324,-14.22507,-1.4156637,105.00958,-9.600767,74.999245,47.606056,41.15625,-5.545869,-3.9008746,26.431757,47.74948,-2.1027548,11.314731,80.651764,381.63177,24.95051,-44.095554,-56.752422,-4.104436,-32.13479,-28.60915
Rab3b,-110.50766,100.85137,18.669622,-86.84539,-91.090065,172.46132,506.8778,174.94641,65.24877,65.44639,57.29535,95.47619,53.26552,111.0539,22.808968,13.857187,-28.994606,-56.320896,34.23356,19.388906,29.014568,10.380875,59.351444,102.92863,5.1212864,32.57505,93.76103,-2.324658,-115.392426,-162.40036,-183.88223,-10.815512,-118.25169,-96.28838
Rasgrf2,443.88876,-266.2677,-44.295753,149.04265,-27.81099,236.47772,298.9902,32.91118,-86.97314,114.44274,181.92677,238.24446,157.50165,251.29796,-6.846021,61.281864,-42.09552,-28.89659,292.40134,129.18248,62.97058,22.760178,89.05559,55.809048,13.950138,55.850082,65.82779,-166.58899,-286.23834,-397.41415,-535.3481,-22.918127,-243.98744,-181.83063
Rasl10a,649.13025,307.49786,-25.288776,352.09976,-83.19829,-115.15492,-100.96316,-36.964897,12.563184,-69.0759,-83.33554,-103.59936,-52.35272,-79.37215,-5.3820896,-37.296993,-40.02122,-79.11973,-100.61928,-97.9011,-11.317387,-9.288281,-45.716022,-49.683456,-8.122772,-44.693832,-56.518837,-94.452065,-159.92386,-226.6833,-323.25656,-13.750175,-141.68782,-120.18111
Rbp4,79.858154,16.620275,-9.170523,-29.920517,-43.01828,19.870424,395.42682,9.987602,75.776695,-15.972431,-28.005367,-20.39791,-25.72,-16.17517,0.17840156,-12.631495,-13.550526,-39.32738,-16.266203,-24.023682,17.434906,-5.4123616,-5.4300156,-4.4427238,-1.4860088,-6.2530985,-0.62133443,-32.32719,-55.46827,-80.16034,-101.26424,-4.6821876,-48.98853,-42.292988
Rfx4,-195.08275,-99.34962,-10.837317,-47.05497,-43.25483,-63.32063,-60.24311,-17.39871,63.381725,-9.383003,-30.619484,-40.026936,-27.909157,-28.224604,-1.8398296,-18.463268,-16.427277,-56.36322,-47.39543,-41.78811,-6.524602,4.4378395,-17.083916,-20.60999,-3.8249705,-12.785079,-21.996536,-40.82286,-67.713554,806.71704,31.523687,-5.6963754,-63.902287,-52.374355
Rims3,421.57062,-185.71298,3.7410731,-222.22855,-156.90932,142.58717,94.29197,77.8527,-110.59999,-32.644127,159.25745,206.51591,136.20174,204.09453,11.572599,89.47926,-1.8036804,490.78674,252.94516,129.61694,38.659996,51.441128,77.65939,92.385254,-3.5029738,83.17301,56.175438,-171.35217,84.18005,-399.65466,-539.98834,-23.80199,-268.4995,-214.70793
Rmst,-181.25014,-147.84451,-29.37345,-161.64265,-96.14654,-201.27724,-170.34366,0.9339081,-156.93822,-64.50297,138.10187,220.95688,243.31927,287.8006,20.545076,189.01826,67.15718,133.47038,451.1979,197.1694,56.757256,43.02364,189.86047,173.33333,-9.609922,168.873,168.95436,182.2838,-198.31363,575.319,-393.0242,-17.772814,-196.15182,-161.03062
Rnf152,-327.6673,390.0912,24.154093,-135.18527,-151.01598,-42.84395,11.318192,88.151505,-139.7166,-13.680593,37.838512,109.415054,31.601051,79.12458,-6.2474504,89.48779,17.219873,364.31714,201.88821,242.31747,39.94989,24.717436,132.73592,118.960556,-9.749898,115.82346,166.54106,107.237724,337.68784,-258.3069,-260.0742,-10.269857,-8.050699,-140.9602
Ror1,-119.70618,-83.51673,-8.350939,124.108,-52.14796,-15.733151,-62.763016,4.900437,110.9803,-0.12200217,-23.293581,-36.821262,-20.151411,-9.745877,-2.73299,-9.253079,72.899185,8.62939,-6.213714,-1.2269531,11.818752,-7.1620255,2.3548453,6.031421,-4.5407176,-15.892206,-11.110986,-35.13918,410.3496,22.562048,-58.423164,41.278206,121.51617,-60.524986
Rorb,309.6818,-178.59708,-27.756609,-148.22296,-149.20372,-173.22986,-164.38913,-46.670506,-179.30424,-81.371544,-83.025795,67.11871,-82.598946,14.892209,-6.5005517,77.85863,-32.387848,309.97617,-5.6895013,37.156925,-17.793251,-7.5977206,-27.788267,-51.36709,24.894428,-37.92447,-62.22832,-124.76128,-207.68558,799.33746,-251.2105,-17.785292,-169.00494,-153.55635
Rprm,93.17592,611.7509,-19.768171,18.546337,-75.97054,-65.64363,-97.31626,-35.95724,-30.284475,4.0261927,67.82366,-39.60101,93.028046,28.306257,4.263255,178.92303,17.428528,-56.37902,-13.373204,-57.294037,-0.5431667,7.0227647,0.12832826,9.009935,-6.3328943,-20.389261,-29.420107,-78.87316,-120.80006,-182.27287,-138.90207,6.075944,-122.6803,-97.40658
Rspo1,281.88718,-81.21624,-7.139288,-48.15681,-53.95745,-20.14047,-51.702038,-10.913251,-27.666283,4.849965,33.5087,27.489227,99.58593,62.590668,-1.467053,-18.222385,2.920837,-15.52162,32.424984,-10.979664,15.652274,-0.578861,13.254191,2.5913343,-3.4690266,-12.50383,-10.89912,-33.751694,-62.929287,-84.821846,-128.12491,7.21785,-56.282066,-41.75603
Rspo2,351.33176,156.72758,-11.587059,-54.154846,-67.92031,-4.6787963,43.478264,-15.880928,-69.31442,-32.869007,-42.739174,-39.29909,-32.29121,-32.28629,-2.8984106,-17.42998,-21.286074,-71.2435,-56.826473,-17.310255,-5.3242807,-9.68067,-11.13318,-12.696625,-4.708421,-19.692654,-22.694601,26.31979,-69.136406,-116.10737,-162.36726,-6.9625626,-74.18446,-61.410614
Rxfp1,129.93816,199.20514,-6.1419587,-41.423115,-47.843884,117.997475,-12.608188,-16.09053,-43.339226,-23.725702,-31.0358,-34.882496,-11.970994,-12.286487,-1.9297292,-5.017678,-14.545946,37.811108,-31.179428,-29.028687,-5.95655,10.505902,-12.681767,0.060005017,-3.004118,-11.989534,-19.408867,-30.210846,-54.980736,-77.76696,-110.60448,-4.9363284,-50.557964,-32.21553
Satb2,1139.1849,385.5468,-33.331467,-139.11504,-162.92386,-165.38396,-143.53027,-65.21874,-168.85234,-84.61564,-122.021095,-131.6617,-97.74695,-112.09037,-2.4540846,-58.83046,-51.62449,-161.68993,-172.43343,-142.77516,-30.800844,-16.744278,-65.90563,-78.80771,-10.666956,-56.940163,-87.80782,-113.75021,-182.5135,-270.88776,-381.25104,-16.00982,-168.28018,-130.94392
Sdk2,47.0775,594.8042,-26.671885,-68.92793,-28.610596,23.465607,-148.97232,17.66243,10.968681,40.822086,85.79457,22.444588,36.36971,54.804367,-7.601042,-7.218144,-0.12810951,179.62558,83.84541,9.479878,-0.9467119,29.250328,73.08859,72.19839,-4.059339,54.399895,91.55505,74.63765,-225.37871,-58.577248,-391.0325,-1.3942488,-196.11191,-179.2736
Sema3a,488.94382,228.06537,-5.6648273,-104.550545,-42.794296,-134.36714,108.4047,48.020355,105.73363,-35.64461,41.67323,-64.86359,79.83586,-17.771875,-5.1260505,-34.274414,-34.8656,-123.36798,-104.915794,-91.73038,-17.309769,5.0464087,24.473938,22.501226,-9.054669,12.023527,69.81935,-86.92097,-59.877914,-216.77525,-305.26758,-12.810768,-136.33043,-119.94264
Sema3d,-81.608246,-50.46369,4.996042,-39.902374,-37.326214,-50.0516,-10.168407,4.7665386,-38.368942,-19.088732,-13.749566,-7.1345763,5.45986,10.286834,-1.7296844,-14.623489,17.849722,-40.852287,39.55481,-2.6267238,0.40833178,9.784621,10.90112,8.798578,-2.8779159,11.753822,3.300887,-24.519823,-36.471268,-70.40445,349.29675,29.641346,-39.848866,-40.867764
Sema3e,33.285603,335.1712,-11.528785,-50.14171,67.864975,148.24258,51.696873,15.142158,187.04678,-63.66367,-64.81883,-56.54693,-23.194696,-59.33013,-4.519711,-37.525055,101.45003,45.38712,21.893734,-35.951515,-13.5493765,-1.0738117,15.640609,45.9313,-8.085169,-6.9407463,51.548866,117.32831,-142.98886,-212.17052,-138.98335,-12.086584,-142.20322,-116.25736
Sema5b,-82.667076,273.59753,-5.8744164,-13.581641,-62.879223,61.860416,-85.175095,6.7923646,183.42487,-9.798112,-21.332727,-21.355696,0.55442035,-34.03319,-4.1003656,-30.988354,-30.45802,-37.638283,7.685026,25.707155,15.812048,14.619243,34.41451,18.75582,-5.367101,53.269634,9.796504,-47.14243,-92.48094,-49.319443,72.39919,-4.518805,-113.53313,-93.08928
